Order Date,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Profit
3/10/2017,Maribeth Dona,Consumer,Dallas,Texas,75217,Central,Furniture,Tables,933.408,4,-173.3472
12/17/2016,Adam Hart,Corporate,Arlington,Texas,76017,Central,Office Supplies,Paper,51.84,10,18.144
12/17/2016,Adam Hart,Corporate,Arlington,Texas,76017,Central,Technology,Accessories,165.6,3,-6.21
4/6/2017,Max Ludwig,Home Office,Marion,Iowa,52302,Central,Office Supplies,Paper,106.32,3,49.9704
5/9/2017,Laurel Beltran,Home Office,Seattle,Washington,98105,West,Office Supplies,Binders,147.92,5,46.225
5/9/2017,Laurel Beltran,Home Office,Seattle,Washington,98105,West,Office Supplies,Storage,104.28,3,26.07
5/9/2017,Laurel Beltran,Home Office,Seattle,Washington,98105,West,Furniture,Tables,286.85,1,63.107
5/9/2017,Laurel Beltran,Home Office,Seattle,Washington,98105,West,Office Supplies,Storage,66.96,4,2.6784
5/9/2017,Laurel Beltran,Home Office,Seattle,Washington,98105,West,Technology,Accessories,199.98,2,87.9912
10/12/2017,Nora Paige,Consumer,Lakewood,New Jersey,8701,East,Technology,Accessories,45,3,4.95
10/12/2017,Nora Paige,Consumer,Lakewood,New Jersey,8701,East,Office Supplies,Fasteners,17.9,5,8.771
10/12/2017,Nora Paige,Consumer,Lakewood,New Jersey,8701,East,Furniture,Furnishings,40.48,2,17.4064
10/12/2017,Nora Paige,Consumer,Lakewood,New Jersey,8701,East,Furniture,Bookcases,2154.9,5,129.294
8/28/2016,Edward Becker,Corporate,Cincinnati,Ohio,45231,East,Office Supplies,Binders,18.432,8,-12.288
10/2/2015,Resi Pölking,Consumer,Thornton,Colorado,80229,West,Office Supplies,Supplies,10.944,2,0.9576
11/23/2017,Dan Campbell,Consumer,Roseville,Michigan,48066,Central,Office Supplies,Supplies,4.36,2,0.1744
11/12/2017,Don Jones,Corporate,Tempe,Arizona,85281,West,Technology,Accessories,62.352,6,-10.9116
12/19/2016,Clay Ludtke,Consumer,Reading,Pennsylvania,19601,East,Furniture,Furnishings,303.92,5,-30.392
3/30/2014,Nat Carroll,Consumer,Apple Valley,Minnesota,55124,Central,Office Supplies,Storage,129.3,2,6.465
11/8/2017,Kean Nguyen,Corporate,Baltimore,Maryland,21215,East,Furniture,Furnishings,274.2,10,112.422
9/14/2014,Scott Cohen,Corporate,Corpus Christi,Texas,78415,Central,Office Supplies,Fasteners,6.048,4,-1.3608
9/14/2014,Scott Cohen,Corporate,Corpus Christi,Texas,78415,Central,Office Supplies,Paper,6.848,2,2.14
9/14/2014,Scott Cohen,Corporate,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,9.96,5,-6.723
9/14/2014,Scott Cohen,Corporate,Corpus Christi,Texas,78415,Central,Office Supplies,Binders,8.552,2,-13.6832
9/20/2015,Anne McFarland,Consumer,Las Vegas,Nevada,89115,West,Office Supplies,Binders,45.584,11,16.5242
12/10/2015,Ryan Akin,Consumer,Cleveland,Ohio,44105,East,Technology,Accessories,25.488,2,4.4604
5/28/2014,Magdelene Morse,Consumer,Seattle,Washington,98105,West,Office Supplies,Binders,136.96,4,51.36
3/14/2017,Brad Norvell,Corporate,Chicago,Illinois,60623,Central,Technology,Phones,49.616,2,4.9616
12/8/2016,Julia Barnett,Home Office,Columbus,Ohio,43229,East,Office Supplies,Paper,10.584,3,3.4398
5/6/2017,Doug Bickford,Consumer,Tucson,Arizona,85705,West,Office Supplies,Paper,84.416,4,27.4352
3/6/2016,Julia Barnett,Home Office,Philadelphia,Pennsylvania,19120,East,Technology,Phones,431.94,2,-71.99
3/6/2016,Julia Barnett,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,2.043,1,-1.4982
3/6/2016,Julia Barnett,Home Office,Philadelphia,Pennsylvania,19120,East,Technology,Phones,68.238,3,-12.5103
10/23/2017,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,Furniture,Tables,240.744,4,-13.7568
10/23/2017,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,Furniture,Furnishings,35,4,14.7
10/23/2017,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,Furniture,Furnishings,210.68,2,50.5632
10/23/2017,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,Furniture,Tables,637.896,3,-127.5792
10/23/2017,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,Office Supplies,Paper,43.44,8,21.2856
10/23/2017,Adam Hart,Corporate,Cranston,Rhode Island,2920,East,Office Supplies,Appliances,2.22,1,0.666
4/28/2014,Arianne Irving,Consumer,San Francisco,California,94122,West,Technology,Phones,1679.96,5,125.997
4/18/2016,Thea Hudgings,Corporate,Houston,Texas,77070,Central,Furniture,Chairs,344.372,4,-93.4724
4/18/2016,Thea Hudgings,Corporate,Houston,Texas,77070,Central,Office Supplies,Storage,1554.936,3,77.7468
4/18/2016,Thea Hudgings,Corporate,Houston,Texas,77070,Central,Furniture,Furnishings,127.88,5,-67.137
5/22/2016,Jim Epp,Corporate,Los Angeles,California,90049,West,Technology,Phones,222.384,2,22.2384
5/28/2017,Tiffany House,Corporate,Chicago,Illinois,60653,Central,Furniture,Chairs,106.869,3,-29.0073
5/28/2017,Tiffany House,Corporate,Chicago,Illinois,60653,Central,Office Supplies,Binders,3.564,3,-6.237
8/25/2014,Joe Elijah,Consumer,Houston,Texas,77070,Central,Office Supplies,Binders,25.68,3,-39.804
8/25/2014,Joe Elijah,Consumer,Houston,Texas,77070,Central,Office Supplies,Binders,12.384,3,-19.8144
8/30/2014,Annie Thurman,Consumer,Bristol,Connecticut,6010,East,Office Supplies,Binders,25.3,5,11.891
8/30/2014,Annie Thurman,Consumer,Bristol,Connecticut,6010,East,Office Supplies,Storage,95.94,3,9.594
9/3/2015,John Huston,Consumer,Holland,Michigan,49423,Central,Office Supplies,Labels,7.5,2,3.6
3/28/2014,Daniel Raglin,Home Office,Albuquerque,New Mexico,87105,West,Technology,Phones,302.376,3,22.6782
5/10/2015,Alan Barnes,Consumer,Louisville,Colorado,80027,West,Technology,Accessories,46.688,4,-2.918
4/9/2015,Mick Crebagga,Consumer,New York City,New York,10024,East,Office Supplies,Storage,17.94,3,3.0498
4/9/2015,Ivan Gibson,Consumer,Norwich,Connecticut,6360,East,Office Supplies,Appliances,370.14,3,144.3546
9/19/2016,Frank Hawley,Corporate,San Francisco,California,94122,West,Office Supplies,Binders,8.928,2,3.1248
11/11/2016,Alejandro Savely,Corporate,Noblesville,Indiana,46060,Central,Furniture,Tables,2678.94,6,241.1046
4/23/2017,Parhena Norris,Home Office,Clarksville,Tennessee,37042,South,Furniture,Bookcases,387.136,4,-14.5176
4/23/2017,Parhena Norris,Home Office,Clarksville,Tennessee,37042,South,Technology,Accessories,45.408,2,11.9196
4/23/2017,Parhena Norris,Home Office,Clarksville,Tennessee,37042,South,Furniture,Furnishings,77.952,3,-11.6928
4/23/2017,Parhena Norris,Home Office,Clarksville,Tennessee,37042,South,Office Supplies,Labels,3,1,1.05
10/22/2015,Gene McClure,Consumer,Hollywood,Florida,33021,South,Office Supplies,Storage,9.952,1,0.9952
4/9/2017,Noah Childs,Corporate,York,Pennsylvania,17403,East,Office Supplies,Binders,37.896,4,-29.0536
4/9/2017,Noah Childs,Corporate,York,Pennsylvania,17403,East,Office Supplies,Paper,65.584,2,23.7742
10/27/2017,Tamara Willingham,Home Office,Mesa,Arizona,85204,West,Office Supplies,Paper,44.784,1,16.2342
10/30/2015,Barry Französisch,Corporate,New York City,New York,10024,East,Technology,Machines,1035.8,4,269.308
12/18/2017,Tonja Turnell,Home Office,San Francisco,California,94110,West,Office Supplies,Art,5.76,2,1.6704
3/12/2016,Scot Wooten,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,19.98,2,8.991
7/21/2014,Patrick Gardner,Consumer,Omaha,Nebraska,68104,Central,Technology,Phones,35.98,2,10.0744
5/24/2016,Dennis Pardue,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,16.656,3,3.3312
2/11/2017,Don Jones,Corporate,New York City,New York,10024,East,Office Supplies,Labels,20.7,2,9.936
9/20/2016,Edward Nazzal,Consumer,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,83.7,5,41.013
9/24/2017,Philip Brown,Consumer,Seattle,Washington,98115,West,Furniture,Furnishings,199.8,10,71.928
3/27/2017,Brendan Dodson,Home Office,Fresno,California,93727,West,Office Supplies,Paper,45.68,2,21.0128
3/27/2017,Brendan Dodson,Home Office,Fresno,California,93727,West,Office Supplies,Paper,110.96,2,53.2608
3/27/2017,Brendan Dodson,Home Office,Fresno,California,93727,West,Office Supplies,Paper,11.94,3,5.97
2/2/2016,Sanjit Engle,Consumer,Arlington,Virginia,22204,South,Technology,Machines,8749.95,5,2799.984
2/2/2016,Sanjit Engle,Consumer,Arlington,Virginia,22204,South,Office Supplies,Binders,36.4,8,18.2
2/2/2016,Sanjit Engle,Consumer,Arlington,Virginia,22204,South,Furniture,Furnishings,18.69,7,7.1022
7/7/2017,Annie Thurman,Consumer,Los Angeles,California,90049,West,Office Supplies,Fasteners,5.94,3,0.1188
10/23/2015,Craig Carroll,Consumer,Lubbock,Texas,79424,Central,Office Supplies,Paper,60.736,8,20.4984
10/23/2015,Craig Carroll,Consumer,Lubbock,Texas,79424,Central,Technology,Copiers,479.976,3,161.9919
10/23/2015,Craig Carroll,Consumer,Lubbock,Texas,79424,Central,Office Supplies,Binders,6.08,1,-10.336
12/2/2016,Alan Schoenberger,Corporate,Longmont,Colorado,80501,West,Technology,Accessories,165.6,3,-6.21
3/5/2014,Aimee Bixby,Consumer,Yonkers,New York,10701,East,Office Supplies,Art,59.52,3,15.4752
3/5/2014,Aimee Bixby,Consumer,Yonkers,New York,10701,East,Technology,Accessories,479.97,3,177.5889
3/5/2014,Aimee Bixby,Consumer,Yonkers,New York,10701,East,Office Supplies,Supplies,18.62,2,5.3998
3/5/2014,Aimee Bixby,Consumer,Yonkers,New York,10701,East,Office Supplies,Binders,49.632,6,16.7508
3/5/2014,Aimee Bixby,Consumer,Yonkers,New York,10701,East,Office Supplies,Paper,97.82,2,45.9754
3/1/2015,Dave Hallsten,Corporate,Los Angeles,California,90045,West,Technology,Phones,15.984,2,1.1988
3/1/2015,Dave Hallsten,Corporate,Los Angeles,California,90045,West,Furniture,Chairs,184.752,3,-20.7846
2/20/2014,Steven Roelle,Home Office,Los Angeles,California,90049,West,Office Supplies,Paper,12.96,2,6.2208
5/2/2016,Nick Radford,Consumer,Amarillo,Texas,79109,Central,Furniture,Chairs,366.744,4,-110.0232
3/8/2016,Sanjit Jacobs,Home Office,Dallas,Texas,75217,Central,Office Supplies,Binders,8.856,9,-14.1696
3/8/2016,Sanjit Jacobs,Home Office,Dallas,Texas,75217,Central,Technology,Accessories,27.96,5,8.388
3/8/2016,Sanjit Jacobs,Home Office,Dallas,Texas,75217,Central,Office Supplies,Envelopes,146.352,3,49.3938
12/11/2015,Cynthia Arntzen,Consumer,Detroit,Michigan,48205,Central,Technology,Accessories,175.23,11,61.3305
12/11/2015,Cynthia Arntzen,Consumer,Detroit,Michigan,48205,Central,Technology,Phones,125.99,1,31.4975
12/11/2015,Cynthia Arntzen,Consumer,Detroit,Michigan,48205,Central,Office Supplies,Binders,23,2,10.35
12/22/2016,Lena Creighton,Consumer,New York City,New York,10035,East,Office Supplies,Binders,25.584,2,8.9544
2/2/2016,Noel Staavos,Corporate,Houston,Texas,77041,Central,Furniture,Furnishings,73.784,2,-77.4732
6/5/2017,Noel Staavos,Corporate,Orlando,Florida,32839,South,Office Supplies,Paper,20.736,4,7.2576
8/21/2015,Henry Goldwyn,Corporate,Florence,Kentucky,41042,South,Office Supplies,Art,17.52,3,8.2344
8/21/2015,Henry Goldwyn,Corporate,Florence,Kentucky,41042,South,Office Supplies,Art,35.76,12,10.0128
4/7/2016,Sarah Foster,Consumer,New York City,New York,10009,East,Office Supplies,Art,3.64,2,0.9828
6/4/2017,Erin Mull,Consumer,Frisco,Texas,75034,Central,Furniture,Furnishings,30.336,6,-17.4432
12/4/2017,Doug O'Connell,Consumer,Paterson,New Jersey,7501,East,Furniture,Furnishings,12.99,1,1.5588
12/4/2017,Doug O'Connell,Consumer,Paterson,New Jersey,7501,East,Furniture,Chairs,182.22,3,45.555
12/4/2017,Doug O'Connell,Consumer,Paterson,New Jersey,7501,East,Furniture,Chairs,302.94,3,18.1764
1/11/2016,Mark Packer,Home Office,Columbus,Ohio,43229,East,Furniture,Furnishings,54.992,14,8.9362
4/1/2016,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,53209,Central,Technology,Phones,12.99,1,0.2598
9/21/2017,Doug Bickford,Consumer,San Francisco,California,94109,West,Office Supplies,Paper,55.86,7,27.93
3/16/2017,Susan Pistek,Consumer,Columbus,Ohio,43229,East,Technology,Phones,44.376,2,-7.396
3/16/2017,Susan Pistek,Consumer,Columbus,Ohio,43229,East,Furniture,Furnishings,51.264,6,7.6896
3/16/2017,Susan Pistek,Consumer,Columbus,Ohio,43229,East,Office Supplies,Binders,5.193,3,-3.462
3/16/2017,Susan Pistek,Consumer,Columbus,Ohio,43229,East,Technology,Accessories,159.984,2,43.9956
3/16/2017,Susan Pistek,Consumer,Columbus,Ohio,43229,East,Office Supplies,Storage,54.224,2,3.389
11/10/2017,Maria Etezadi,Home Office,Los Angeles,California,90008,West,Furniture,Chairs,241.424,2,-36.2136
11/30/2016,Bruce Stewart,Consumer,Detroit,Michigan,48227,Central,Office Supplies,Paper,33.36,4,16.68
11/30/2016,Bruce Stewart,Consumer,Detroit,Michigan,48227,Central,Office Supplies,Paper,13.76,2,6.3296
11/30/2016,Bruce Stewart,Consumer,Detroit,Michigan,48227,Central,Office Supplies,Storage,496.86,7,24.843
11/30/2016,Bruce Stewart,Consumer,Detroit,Michigan,48227,Central,Furniture,Chairs,389.97,3,35.0973
1/13/2015,Karen Seio,Corporate,Columbus,Georgia,31907,South,Office Supplies,Labels,9.82,2,4.8118
5/16/2014,Cindy Chapman,Consumer,San Francisco,California,94122,West,Technology,Accessories,56.4,3,3.384
6/7/2015,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,18.312,4,-12.208
6/7/2015,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,25.92,5,9.072
6/7/2015,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,8.016,3,1.002
3/9/2017,Karl Braun,Consumer,Los Angeles,California,90008,West,Technology,Copiers,479.984,2,59.998
3/9/2017,Karl Braun,Consumer,Los Angeles,California,90008,West,Office Supplies,Binders,30.84,5,9.6375
12/22/2015,Harold Ryan,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,33.568,2,1.6784
12/22/2015,Harold Ryan,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,422.625,7,0
8/6/2014,Trudy Brown,Consumer,New York City,New York,10035,East,Technology,Accessories,199.98,2,83.9916
3/27/2016,David Smith,Corporate,Columbus,Georgia,31907,South,Furniture,Furnishings,20.24,1,8.7032
3/27/2016,David Smith,Corporate,Columbus,Georgia,31907,South,Furniture,Furnishings,39.92,4,11.1776
3/27/2016,David Smith,Corporate,Columbus,Georgia,31907,South,Office Supplies,Binders,32.54,2,15.9446
12/5/2015,George Bell,Corporate,Los Angeles,California,90049,West,Technology,Accessories,39,3,17.55
12/5/2015,George Bell,Corporate,Los Angeles,California,90049,West,Office Supplies,Labels,12.6,4,6.048
9/11/2015,George Bell,Corporate,Aurora,Colorado,80013,West,Furniture,Furnishings,24.64,4,4.004
7/17/2015,Victoria Brennan,Corporate,Houston,Texas,77041,Central,Office Supplies,Labels,6.264,3,2.0358
7/17/2015,Victoria Brennan,Corporate,Houston,Texas,77041,Central,Office Supplies,Fasteners,14.432,4,3.4276
5/30/2014,Mark Cousins,Corporate,Chicago,Illinois,60623,Central,Technology,Copiers,719.976,3,134.9955
11/13/2017,Cassandra Brandow,Consumer,Decatur,Alabama,35601,South,Technology,Accessories,239.92,8,23.992
12/9/2016,Paul MacIntyre,Consumer,Springfield,Virginia,22153,South,Furniture,Tables,1056.86,7,158.529
3/22/2015,Debra Catini,Consumer,Plantation,Florida,33317,South,Technology,Accessories,447.944,7,89.5888
3/22/2015,Debra Catini,Consumer,Plantation,Florida,33317,South,Office Supplies,Storage,150.408,9,-33.8418
12/23/2016,Laura Armstrong,Corporate,Houston,Texas,77041,Central,Technology,Phones,453.576,3,39.6879
12/23/2016,Laura Armstrong,Corporate,Houston,Texas,77041,Central,Office Supplies,Labels,45.36,9,14.742
12/23/2016,Laura Armstrong,Corporate,Houston,Texas,77041,Central,Technology,Phones,287.88,3,35.985
12/23/2016,Laura Armstrong,Corporate,Houston,Texas,77041,Central,Technology,Phones,131.88,3,14.8365
12/23/2016,Laura Armstrong,Corporate,Houston,Texas,77041,Central,Furniture,Furnishings,2.328,2,-0.7566
4/2/2016,Denny Joy,Corporate,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,1454.9,5,378.274
4/30/2017,Mick Hernandez,Home Office,Sanford,Florida,32771,South,Office Supplies,Binders,4.842,3,-3.5508
4/30/2017,Mick Hernandez,Home Office,Sanford,Florida,32771,South,Furniture,Furnishings,220.704,6,-8.2764
11/17/2016,Barry Gonzalez,Consumer,The Colony,Texas,75056,Central,Technology,Phones,67.176,3,6.7176
11/17/2016,Barry Gonzalez,Consumer,The Colony,Texas,75056,Central,Office Supplies,Paper,15.232,4,5.5216
11/10/2016,Seth Vernon,Consumer,Troy,Ohio,45373,East,Office Supplies,Paper,31.104,6,10.8864
12/6/2016,Dave Poirier,Corporate,Hempstead,New York,11550,East,Office Supplies,Binders,968.744,7,314.8418
12/6/2016,Dave Poirier,Corporate,Hempstead,New York,11550,East,Office Supplies,Binders,222.352,13,77.8232
12/6/2016,Dave Poirier,Corporate,Hempstead,New York,11550,East,Technology,Copiers,479.984,2,89.997
4/3/2016,Steven Roelle,Home Office,Dallas,Texas,75081,Central,Office Supplies,Paper,10.272,3,3.21
11/28/2014,Brian Thompson,Consumer,Houston,Texas,77041,Central,Technology,Machines,998.85,5,-199.77
10/20/2015,Maxwell Schwartz,Consumer,New York City,New York,10035,East,Office Supplies,Paper,24.56,2,11.5432
9/19/2014,Jim Kriz,Home Office,San Francisco,California,94110,West,Office Supplies,Fasteners,5.67,3,0.1134
8/27/2017,Shui Tom,Consumer,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,14.336,4,0.896
7/3/2017,Tony Sayre,Consumer,Concord,New Hampshire,3301,East,Furniture,Furnishings,102.3,1,26.598
12/22/2017,Charlotte Melton,Consumer,Rochester,Minnesota,55901,Central,Furniture,Tables,607.52,2,97.2032
12/22/2017,Charlotte Melton,Consumer,Rochester,Minnesota,55901,Central,Office Supplies,Storage,31.16,2,7.79
12/27/2016,Joni Wasserman,Consumer,Louisville,Kentucky,40214,South,Office Supplies,Labels,2.61,1,1.2006
5/20/2014,Matt Collister,Corporate,San Marcos,Texas,78666,Central,Furniture,Furnishings,10.332,3,-5.9409
5/20/2014,Matt Collister,Corporate,San Marcos,Texas,78666,Central,Office Supplies,Paper,10.368,2,3.6288
5/20/2014,Matt Collister,Corporate,San Marcos,Texas,78666,Central,Technology,Accessories,20.784,2,-3.6372
5/20/2014,Matt Collister,Corporate,San Marcos,Texas,78666,Central,Office Supplies,Storage,66.96,5,-13.392
2/4/2014,Mark Haberlin,Corporate,Escondido,California,92025,West,Office Supplies,Binders,17.248,2,6.0368
12/9/2017,Roger Demir,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,11.088,7,-8.1312
7/11/2017,Karen Bern,Corporate,Los Angeles,California,90049,West,Technology,Accessories,1287.45,5,244.6155
7/11/2017,Karen Bern,Corporate,Los Angeles,California,90049,West,Office Supplies,Appliances,168.1,5,43.706
5/15/2015,Fred Chung,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,51.968,2,-10.3936
1/29/2017,Bryan Davis,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,4.768,2,0.4768
9/29/2017,Fred Hopkins,Corporate,Hempstead,New York,11550,East,Office Supplies,Envelopes,7.98,3,3.9102
4/23/2017,Sean O'Donnell,Consumer,Greeley,Colorado,80634,West,Office Supplies,Envelopes,18.688,2,7.008
4/23/2017,Sean O'Donnell,Consumer,Greeley,Colorado,80634,West,Furniture,Furnishings,11.664,3,3.3534
11/9/2017,Peter McVee,Home Office,Jacksonville,Florida,32216,South,Technology,Accessories,191.976,3,38.3952
11/9/2017,Peter McVee,Home Office,Jacksonville,Florida,32216,South,Technology,Phones,499.168,4,31.198
5/5/2014,Giulietta Dortch,Corporate,Arlington,Virginia,22204,South,Office Supplies,Binders,11.88,2,5.346
5/5/2014,Giulietta Dortch,Corporate,Arlington,Virginia,22204,South,Office Supplies,Paper,35.44,1,16.6568
10/27/2016,Pete Armstrong,Home Office,San Francisco,California,94122,West,Office Supplies,Binders,67.136,4,25.176
11/26/2014,Luke Schmidt,Corporate,Fresno,California,93727,West,Office Supplies,Binders,4.32,3,1.512
11/26/2014,Luke Schmidt,Corporate,Fresno,California,93727,West,Office Supplies,Paper,14.94,3,7.0218
11/26/2014,Luke Schmidt,Corporate,Fresno,California,93727,West,Office Supplies,Appliances,40.54,2,11.3512
