Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
03-05-2019,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,32.448,2,7.3008
03-05-2019,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.388,4,-17.592
03-05-2019,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,373.47,5,-112.041
03-05-2019,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,64.2,5,-44.94
03-05-2019,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,8,2,2.8
26-08-2018,Xylona Preis,Consumer,Athens,Georgia,South,Furniture,Furnishings,186.54,3,41.0388
11-04-2016,Michelle Moray,Consumer,Great Falls,Montana,West,Office Supplies,Storage,87.08,7,24.3824
11-04-2016,Michelle Moray,Consumer,Great Falls,Montana,West,Technology,Phones,105.584,2,9.2386
11-04-2016,Michelle Moray,Consumer,Great Falls,Montana,West,Technology,Accessories,217.44,6,91.3248
02-01-2019,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Art,31.744,2,3.968
02-01-2019,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Appliances,5.432,2,-13.58
02-01-2019,Trudy Schmidt,Consumer,El Paso,Texas,Central,Furniture,Tables,913.43,5,-169.637
02-01-2019,Trudy Schmidt,Consumer,El Paso,Texas,Central,Office Supplies,Storage,372.144,3,27.9108
28-04-2019,Janet Lee,Consumer,Kissimmee,Florida,South,Technology,Phones,751.984,2,84.5982
30-01-2019,Sam Zeldin,Home Office,Seattle,Washington,West,Technology,Phones,604.768,4,60.4768
07-09-2016,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Supplies,27.36,4,7.3872
07-09-2016,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Paper,20.56,2,9.6632
07-09-2016,Lisa Ryan,Corporate,Santa Clara,California,West,Office Supplies,Binders,83.92,5,31.47
11-06-2018,Seth Vernon,Consumer,Los Angeles,California,West,Furniture,Tables,902.712,3,33.8517
17-10-2018,Michael Granlund,Home Office,Fresno,California,West,Furniture,Bookcases,120.666,2,21.294
27-12-2016,Nathan Cano,Consumer,Fort Worth,Texas,Central,Office Supplies,Binders,4.984,1,-8.4728
24-11-2018,Steve Carroll,Home Office,Seattle,Washington,West,Furniture,Furnishings,82.26,3,33.7266
10-11-2018,Rose O'Brian,Consumer,San Francisco,California,West,Office Supplies,Storage,29.74,1,4.461
05-01-2017,James Lanier,Home Office,San Francisco,California,West,Office Supplies,Appliances,87.36,6,23.5872
05-01-2017,James Lanier,Home Office,San Francisco,California,West,Office Supplies,Binders,56.16,6,17.55
21-03-2019,Pauline Webber,Corporate,Pompano Beach,Florida,South,Office Supplies,Appliances,64.384,1,8.048
12-11-2017,Monica Federle,Corporate,Houston,Texas,Central,Office Supplies,Storage,64.784,1,-14.5764
12-11-2017,Monica Federle,Corporate,Houston,Texas,Central,Office Supplies,Paper,15.552,3,5.6376
12-11-2017,Monica Federle,Corporate,Houston,Texas,Central,Office Supplies,Envelopes,223.888,7,69.965
09-09-2016,Chris Cortes,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,10.896,3,3.405
17-03-2018,Anna Chung,Consumer,San Francisco,California,West,Technology,Phones,84.784,2,-20.1362
08-02-2018,Mark Haberlin,Corporate,Houston,Texas,Central,Furniture,Chairs,241.5,4,0
26-11-2018,Cynthia Delaney,Home Office,Shelton,Connecticut,East,Technology,Accessories,59.97,3,14.9925
26-11-2018,Cynthia Delaney,Home Office,Shelton,Connecticut,East,Office Supplies,Paper,13.36,2,6.4128
04-09-2019,Cynthia Voltz,Corporate,Oakland,California,West,Office Supplies,Binders,11.808,3,4.1328
28-05-2017,Trudy Brown,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,16.24,1,2.436
28-05-2017,Trudy Brown,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,77.55,5,21.714
01-11-2016,Deirdre Greer,Corporate,Orange,New Jersey,East,Office Supplies,Appliances,76.12,2,22.0748
27-12-2018,Ross DeVincentis,Home Office,Akron,Ohio,East,Office Supplies,Fasteners,17.184,6,6.2292
04-12-2019,Chris Selesnick,Corporate,Los Angeles,California,West,Office Supplies,Paper,11.76,2,5.7624
23-12-2019,Julia Barnett,Home Office,Danbury,Connecticut,East,Furniture,Furnishings,27.46,2,9.8856
01-12-2018,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Technology,Phones,137.94,3,35.8644
01-12-2018,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Furniture,Furnishings,111.15,5,48.906
01-12-2018,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Office Supplies,Appliances,901.95,3,297.6435
01-12-2018,Eva Jacobs,Consumer,Franklin,Massachusetts,East,Furniture,Tables,366.009,3,-47.0583
30-06-2016,Brian DeCherney,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,310.688,7,108.7408
03-09-2016,Mathew Reese,Home Office,Houston,Texas,Central,Office Supplies,Binders,7.68,5,-11.52
02-11-2019,Sharelle Roach,Home Office,Springfield,Ohio,East,Furniture,Chairs,155.372,2,-35.5136
13-04-2017,Thea Hendricks,Consumer,Glendale,Arizona,West,Office Supplies,Storage,10.744,1,0.8058
05-12-2017,Brian Derr,Consumer,New York City,New York,East,Office Supplies,Binders,232.4,5,78.435
05-12-2017,Brian Derr,Consumer,New York City,New York,East,Furniture,Chairs,164.646,3,12.8058
05-12-2017,Brian Derr,Consumer,New York City,New York,East,Office Supplies,Paper,22.68,2,11.1132
01-02-2018,Suzanne McNair,Corporate,Los Angeles,California,West,Office Supplies,Paper,105.52,4,48.5392
08-07-2019,Harold Engle,Corporate,Newark,Delaware,East,Furniture,Furnishings,83.92,4,5.8744
08-07-2019,Harold Engle,Corporate,Newark,Delaware,East,Technology,Accessories,141.9,5,58.179
08-07-2019,Harold Engle,Corporate,Newark,Delaware,East,Furniture,Furnishings,39.98,2,9.1954
08-07-2019,Harold Engle,Corporate,Newark,Delaware,East,Office Supplies,Art,28.91,7,8.673
08-07-2019,Harold Engle,Corporate,Newark,Delaware,East,Office Supplies,Art,174.95,5,45.487
11-12-2017,Jim Kriz,Home Office,San Bernardino,California,West,Office Supplies,Binders,110.528,4,38.6848
15-11-2018,Odella Nelson,Corporate,Burlington,North Carolina,South,Furniture,Tables,630.024,4,-199.5076
09-05-2018,Thea Hendricks,Consumer,Salem,Virginia,South,Office Supplies,Art,27.86,7,9.1938
10-03-2019,Maribeth Dona,Consumer,Dallas,Texas,Central,Furniture,Tables,933.408,4,-173.3472
17-12-2018,Adam Hart,Corporate,Arlington,Texas,Central,Office Supplies,Paper,51.84,10,18.144
17-12-2018,Adam Hart,Corporate,Arlington,Texas,Central,Technology,Accessories,165.6,3,-6.21
06-04-2019,Max Ludwig,Home Office,Marion,Iowa,Central,Office Supplies,Paper,106.32,3,49.9704
09-05-2019,Laurel Beltran,Home Office,Seattle,Washington,West,Office Supplies,Binders,147.92,5,46.225
09-05-2019,Laurel Beltran,Home Office,Seattle,Washington,West,Office Supplies,Storage,104.28,3,26.07
09-05-2019,Laurel Beltran,Home Office,Seattle,Washington,West,Furniture,Tables,286.85,1,63.107
09-05-2019,Laurel Beltran,Home Office,Seattle,Washington,West,Office Supplies,Storage,66.96,4,2.6784
09-05-2019,Laurel Beltran,Home Office,Seattle,Washington,West,Technology,Accessories,199.98,2,87.9912
12-10-2019,Nora Paige,Consumer,Lakewood,New Jersey,East,Technology,Accessories,45,3,4.95
12-10-2019,Nora Paige,Consumer,Lakewood,New Jersey,East,Office Supplies,Fasteners,17.9,5,8.771
12-10-2019,Nora Paige,Consumer,Lakewood,New Jersey,East,Furniture,Furnishings,40.48,2,17.4064
12-10-2019,Nora Paige,Consumer,Lakewood,New Jersey,East,Furniture,Bookcases,2154.9,5,129.294
28-08-2018,Edward Becker,Corporate,Cincinnati,Ohio,East,Office Supplies,Binders,18.432,8,-12.288
02-10-2017,Resi Pölking,Consumer,Thornton,Colorado,West,Office Supplies,Supplies,10.944,2,0.9576
23-11-2019,Dan Campbell,Consumer,Roseville,Michigan,Central,Office Supplies,Supplies,4.36,2,0.1744
12-11-2019,Don Jones,Corporate,Tempe,Arizona,West,Technology,Accessories,62.352,6,-10.9116
19-12-2018,Clay Ludtke,Consumer,Reading,Pennsylvania,East,Furniture,Furnishings,303.92,5,-30.392
30-03-2016,Nat Carroll,Consumer,Apple Valley,Minnesota,Central,Office Supplies,Storage,129.3,2,6.465
08-11-2019,Kean Nguyen,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,274.2,10,112.422
14-09-2016,Scott Cohen,Corporate,Corpus Christi,Texas,Central,Office Supplies,Fasteners,6.048,4,-1.3608
14-09-2016,Scott Cohen,Corporate,Corpus Christi,Texas,Central,Office Supplies,Paper,6.848,2,2.14
14-09-2016,Scott Cohen,Corporate,Corpus Christi,Texas,Central,Furniture,Furnishings,9.96,5,-6.723
14-09-2016,Scott Cohen,Corporate,Corpus Christi,Texas,Central,Office Supplies,Binders,8.552,2,-13.6832
20-09-2017,Anne McFarland,Consumer,Las Vegas,Nevada,West,Office Supplies,Binders,45.584,11,16.5242
10-12-2017,Ryan Akin,Consumer,Cleveland,Ohio,East,Technology,Accessories,25.488,2,4.4604
28-05-2016,Magdelene Morse,Consumer,Seattle,Washington,West,Office Supplies,Binders,136.96,4,51.36
14-03-2019,Brad Norvell,Corporate,Chicago,Illinois,Central,Technology,Phones,49.616,2,4.9616
08-12-2018,Julia Barnett,Home Office,Columbus,Ohio,East,Office Supplies,Paper,10.584,3,3.4398
06-05-2019,Doug Bickford,Consumer,Tucson,Arizona,West,Office Supplies,Paper,84.416,4,27.4352
06-03-2018,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,431.94,2,-71.99
06-03-2018,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.043,1,-1.4982
06-03-2018,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,68.238,3,-12.5103
23-10-2019,Adam Hart,Corporate,Cranston,Rhode Island,East,Furniture,Tables,240.744,4,-13.7568
23-10-2019,Adam Hart,Corporate,Cranston,Rhode Island,East,Furniture,Furnishings,35,4,14.7
23-10-2019,Adam Hart,Corporate,Cranston,Rhode Island,East,Furniture,Furnishings,210.68,2,50.5632
23-10-2019,Adam Hart,Corporate,Cranston,Rhode Island,East,Furniture,Tables,637.896,3,-127.5792
23-10-2019,Adam Hart,Corporate,Cranston,Rhode Island,East,Office Supplies,Paper,43.44,8,21.2856
23-10-2019,Adam Hart,Corporate,Cranston,Rhode Island,East,Office Supplies,Appliances,2.22,1,0.666
28-04-2016,Arianne Irving,Consumer,San Francisco,California,West,Technology,Phones,1679.96,5,125.997
18-04-2018,Thea Hudgings,Corporate,Houston,Texas,Central,Furniture,Chairs,344.372,4,-93.4724
18-04-2018,Thea Hudgings,Corporate,Houston,Texas,Central,Office Supplies,Storage,1554.936,3,77.7468
18-04-2018,Thea Hudgings,Corporate,Houston,Texas,Central,Furniture,Furnishings,127.88,5,-67.137
22-05-2018,Jim Epp,Corporate,Los Angeles,California,West,Technology,Phones,222.384,2,22.2384
28-05-2019,Tiffany House,Corporate,Chicago,Illinois,Central,Furniture,Chairs,106.869,3,-29.0073
28-05-2019,Tiffany House,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,3.564,3,-6.237
25-08-2016,Joe Elijah,Consumer,Houston,Texas,Central,Office Supplies,Binders,25.68,3,-39.804
25-08-2016,Joe Elijah,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.384,3,-19.8144
30-08-2016,Annie Thurman,Consumer,Bristol,Connecticut,East,Office Supplies,Binders,25.3,5,11.891
30-08-2016,Annie Thurman,Consumer,Bristol,Connecticut,East,Office Supplies,Storage,95.94,3,9.594
03-09-2017,John Huston,Consumer,Holland,Michigan,Central,Office Supplies,Labels,7.5,2,3.6
28-03-2016,Daniel Raglin,Home Office,Albuquerque,New Mexico,West,Technology,Phones,302.376,3,22.6782
10-05-2017,Alan Barnes,Consumer,Louisville,Colorado,West,Technology,Accessories,46.688,4,-2.918
09-04-2017,Mick Crebagga,Consumer,New York City,New York,East,Office Supplies,Storage,17.94,3,3.0498
09-04-2017,Ivan Gibson,Consumer,Norwich,Connecticut,East,Office Supplies,Appliances,370.14,3,144.3546
19-09-2018,Frank Hawley,Corporate,San Francisco,California,West,Office Supplies,Binders,8.928,2,3.1248
11-11-2018,Alejandro Savely,Corporate,Noblesville,Indiana,Central,Furniture,Tables,2678.94,6,241.1046
23-04-2019,Parhena Norris,Home Office,Clarksville,Tennessee,South,Furniture,Bookcases,387.136,4,-14.5176
23-04-2019,Parhena Norris,Home Office,Clarksville,Tennessee,South,Technology,Accessories,45.408,2,11.9196
23-04-2019,Parhena Norris,Home Office,Clarksville,Tennessee,South,Furniture,Furnishings,77.952,3,-11.6928
23-04-2019,Parhena Norris,Home Office,Clarksville,Tennessee,South,Office Supplies,Labels,3,1,1.05
22-10-2017,Gene McClure,Consumer,Hollywood,Florida,South,Office Supplies,Storage,9.952,1,0.9952
09-04-2019,Noah Childs,Corporate,York,Pennsylvania,East,Office Supplies,Binders,37.896,4,-29.0536
09-04-2019,Noah Childs,Corporate,York,Pennsylvania,East,Office Supplies,Paper,65.584,2,23.7742
27-10-2019,Tamara Willingham,Home Office,Mesa,Arizona,West,Office Supplies,Paper,44.784,1,16.2342
30-10-2017,Barry Französisch,Corporate,New York City,New York,East,Technology,Machines,1035.8,4,269.308
18-12-2019,Tonja Turnell,Home Office,San Francisco,California,West,Office Supplies,Art,5.76,2,1.6704
12-03-2018,Scot Wooten,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.98,2,8.991
21-07-2016,Patrick Gardner,Consumer,Omaha,Nebraska,Central,Technology,Phones,35.98,2,10.0744
24-05-2018,Dennis Pardue,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,16.656,3,3.3312
11-02-2019,Don Jones,Corporate,New York City,New York,East,Office Supplies,Labels,20.7,2,9.936
20-09-2018,Edward Nazzal,Consumer,Grand Rapids,Michigan,Central,Office Supplies,Binders,83.7,5,41.013
24-09-2019,Philip Brown,Consumer,Seattle,Washington,West,Furniture,Furnishings,199.8,10,71.928
27-03-2019,Brendan Dodson,Home Office,Fresno,California,West,Office Supplies,Paper,45.68,2,21.0128
27-03-2019,Brendan Dodson,Home Office,Fresno,California,West,Office Supplies,Paper,110.96,2,53.2608
27-03-2019,Brendan Dodson,Home Office,Fresno,California,West,Office Supplies,Paper,11.94,3,5.97
02-02-2018,Sanjit Engle,Consumer,Arlington,Virginia,South,Technology,Machines,8749.95,5,2799.984
02-02-2018,Sanjit Engle,Consumer,Arlington,Virginia,South,Office Supplies,Binders,36.4,8,18.2
02-02-2018,Sanjit Engle,Consumer,Arlington,Virginia,South,Furniture,Furnishings,18.69,7,7.1022
07-07-2019,Annie Thurman,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,5.94,3,0.1188
23-10-2017,Craig Carroll,Consumer,Lubbock,Texas,Central,Office Supplies,Paper,60.736,8,20.4984
23-10-2017,Craig Carroll,Consumer,Lubbock,Texas,Central,Technology,Copiers,479.976,3,161.9919
23-10-2017,Craig Carroll,Consumer,Lubbock,Texas,Central,Office Supplies,Binders,6.08,1,-10.336
02-12-2018,Alan Schoenberger,Corporate,Longmont,Colorado,West,Technology,Accessories,165.6,3,-6.21
05-03-2016,Aimee Bixby,Consumer,Yonkers,New York,East,Office Supplies,Art,59.52,3,15.4752
05-03-2016,Aimee Bixby,Consumer,Yonkers,New York,East,Technology,Accessories,479.97,3,177.5889
05-03-2016,Aimee Bixby,Consumer,Yonkers,New York,East,Office Supplies,Supplies,18.62,2,5.3998
05-03-2016,Aimee Bixby,Consumer,Yonkers,New York,East,Office Supplies,Binders,49.632,6,16.7508
05-03-2016,Aimee Bixby,Consumer,Yonkers,New York,East,Office Supplies,Paper,97.82,2,45.9754
01-03-2017,Dave Hallsten,Corporate,Los Angeles,California,West,Technology,Phones,15.984,2,1.1988
01-03-2017,Dave Hallsten,Corporate,Los Angeles,California,West,Furniture,Chairs,184.752,3,-20.7846
20-02-2016,Steven Roelle,Home Office,Los Angeles,California,West,Office Supplies,Paper,12.96,2,6.2208
02-05-2018,Nick Radford,Consumer,Amarillo,Texas,Central,Furniture,Chairs,366.744,4,-110.0232
08-03-2018,Sanjit Jacobs,Home Office,Dallas,Texas,Central,Office Supplies,Binders,8.856,9,-14.1696
08-03-2018,Sanjit Jacobs,Home Office,Dallas,Texas,Central,Technology,Accessories,27.96,5,8.388
08-03-2018,Sanjit Jacobs,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,146.352,3,49.3938
11-12-2017,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,Technology,Accessories,175.23,11,61.3305
11-12-2017,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,Technology,Phones,125.99,1,31.4975
11-12-2017,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,23,2,10.35
22-12-2018,Lena Creighton,Consumer,New York City,New York,East,Office Supplies,Binders,25.584,2,8.9544
02-02-2018,Noel Staavos,Corporate,Houston,Texas,Central,Furniture,Furnishings,73.784,2,-77.4732
05-06-2019,Noel Staavos,Corporate,Orlando,Florida,South,Office Supplies,Paper,20.736,4,7.2576
21-08-2017,Henry Goldwyn,Corporate,Florence,Kentucky,South,Office Supplies,Art,17.52,3,8.2344
21-08-2017,Henry Goldwyn,Corporate,Florence,Kentucky,South,Office Supplies,Art,35.76,12,10.0128
07-04-2018,Sarah Foster,Consumer,New York City,New York,East,Office Supplies,Art,3.64,2,0.9828
04-06-2019,Erin Mull,Consumer,Frisco,Texas,Central,Furniture,Furnishings,30.336,6,-17.4432
04-12-2019,Doug O'Connell,Consumer,Paterson,New Jersey,East,Furniture,Furnishings,12.99,1,1.5588
04-12-2019,Doug O'Connell,Consumer,Paterson,New Jersey,East,Furniture,Chairs,182.22,3,45.555
04-12-2019,Doug O'Connell,Consumer,Paterson,New Jersey,East,Furniture,Chairs,302.94,3,18.1764
11-01-2018,Mark Packer,Home Office,Columbus,Ohio,East,Furniture,Furnishings,54.992,14,8.9362
01-04-2018,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,Central,Technology,Phones,12.99,1,0.2598
21-09-2019,Doug Bickford,Consumer,San Francisco,California,West,Office Supplies,Paper,55.86,7,27.93
16-03-2019,Susan Pistek,Consumer,Columbus,Ohio,East,Technology,Phones,44.376,2,-7.396
16-03-2019,Susan Pistek,Consumer,Columbus,Ohio,East,Furniture,Furnishings,51.264,6,7.6896
16-03-2019,Susan Pistek,Consumer,Columbus,Ohio,East,Office Supplies,Binders,5.193,3,-3.462
16-03-2019,Susan Pistek,Consumer,Columbus,Ohio,East,Technology,Accessories,159.984,2,43.9956
16-03-2019,Susan Pistek,Consumer,Columbus,Ohio,East,Office Supplies,Storage,54.224,2,3.389
10-11-2019,Maria Etezadi,Home Office,Los Angeles,California,West,Furniture,Chairs,241.424,2,-36.2136
30-11-2018,Bruce Stewart,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,33.36,4,16.68
30-11-2018,Bruce Stewart,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,13.76,2,6.3296
30-11-2018,Bruce Stewart,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,496.86,7,24.843
30-11-2018,Bruce Stewart,Consumer,Detroit,Michigan,Central,Furniture,Chairs,389.97,3,35.0973
13-01-2017,Karen Seio,Corporate,Columbus,Georgia,South,Office Supplies,Labels,9.82,2,4.8118
16-05-2016,Cindy Chapman,Consumer,San Francisco,California,West,Technology,Accessories,56.4,3,3.384
07-06-2017,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.312,4,-12.208
07-06-2017,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,25.92,5,9.072
07-06-2017,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,8.016,3,1.002
09-03-2019,Karl Braun,Consumer,Los Angeles,California,West,Technology,Copiers,479.984,2,59.998
09-03-2019,Karl Braun,Consumer,Los Angeles,California,West,Office Supplies,Binders,30.84,5,9.6375
22-12-2017,Harold Ryan,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,33.568,2,1.6784
22-12-2017,Harold Ryan,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,422.625,7,0
06-08-2016,Trudy Brown,Consumer,New York City,New York,East,Technology,Accessories,199.98,2,83.9916
27-03-2018,David Smith,Corporate,Columbus,Georgia,South,Furniture,Furnishings,20.24,1,8.7032
27-03-2018,David Smith,Corporate,Columbus,Georgia,South,Furniture,Furnishings,39.92,4,11.1776
27-03-2018,David Smith,Corporate,Columbus,Georgia,South,Office Supplies,Binders,32.54,2,15.9446
05-12-2017,George Bell,Corporate,Los Angeles,California,West,Technology,Accessories,39,3,17.55
